id,trackName,genre,trackArtist
42139,Bebop Rain,Experimental,Colin Shaddick & Roger Nicholls
42141,Smoke In The Blues Bar,Experimental,Colin Shaddick & Roger Nicholls
42146,Blues For Brownie,Experimental,Colin Shaddick & Roger Nicholls
42234,Lacin Cocek,International,Zlatne Uste Balkan Brass Band
42235,[interview],International,Zlatne Uste Balkan Brass Band
42236,Kozarica Kolo,International,Zlatne Uste Balkan Brass Band
42238,Srebrin,International,Zlatne Uste Balkan Brass Band
42240,Vranski Cocek,International,Zlatne Uste Balkan Brass Band
42241,Boki Trinaest,International,Zlatne Uste Balkan Brass Band
42243,Prodzo Selo,International,Zlatne Uste Balkan Brass Band
42245,Michael's Ruchenitsa,International,Zlatne Uste Balkan Brass Band
42247,Cororo,International,Zlatne Uste Balkan Brass Band
42257,Letter from France,Rock,Derek Spaldo
42262,House Nigga,Rock,Derek Spaldo
42265,Finally You're on My Side,Rock,Derek Spaldo
42269,History Rewritten,Pop,Nicky Cook
42276,Know what I Mean,Pop,Nicky Cook
42279,Tiny Pitfall,Experimental,Thierry Massard
42281,Crunchy Craft,Experimental,Thierry Massard
42283,Carbon Street,Experimental,Thierry Massard
42285,7 fois 7 font 49,Experimental,Thierry Massard
42286,Inside,Experimental,Thierry Massard
42287,Myself & Me,Experimental,Thierry Massard
42288,Où étiez-vous ?,Experimental,Thierry Massard
42304,Kanopedia II Live in Japan,Experimental,Lechones Sangrientos
42310,Sumar (intro),Rock,Lockerbie
42311,Laut,Rock,Lockerbie
42312,Snjóljón,Rock,Lockerbie
42372,Only Instrumental,Electronic,Broke For Free
42373,Mell's Parade,Electronic,Broke For Free
42374,My Luck,Electronic,Broke For Free
42375,Day Bird,Electronic,Broke For Free
42376,My Always Mood,Electronic,Broke For Free
42377,Night Owl,Electronic,Broke For Free
42426,A1 five steps,Rock,Panta Rei
42427,A2 White bells,Rock,Panta Rei
42428,A3 five o clock freak,Rock,Panta Rei
42430,B2 The turk,Rock,Panta Rei
42431,Introduction Insects,Rock,Dragon
42432,Lucifer,Rock,Dragon
42433,Leave me with tears,Rock,Dragon
42434,Gone in the wind,Rock,Dragon
42435,In the blue,Rock,Dragon
42436,Crystall Ball,Rock,Dragon
42441,A1 You speak and speak and colegram,Rock,univeria zekt
42442,A2 Altcheringa,Rock,univeria zekt
42443,A3 Clementine,Rock,univeria zekt
42444,A4 Something's cast a spell,Rock,univeria zekt
42445,A5 Ourania,Rock,univeria zekt
42447,B2 Undia,Rock,univeria zekt
42448,A1 A graca,Rock,Mario Garcia
42449,A2 Quando cair O super heroi,Rock,Mario Garcia
42456,What Now,Rock,Dinowalrus
42457,Radical Man,Rock,Dinowalrus
42461,Electric Car Gas Guitar,Rock,Dinowalrus
42462,Beastin The Airwaves Dub Part One,Rock,Dinowalrus
42463,A 1 still a rambler,Folk,Yves Rakotomalala
42464,A 2 working man,Folk,Yves Rakotomalala
42475,A 1 Freedom voice of my soul,Rock,Art Boys Collection
42476,A 2 Stoned wall,Rock,Art Boys Collection
42477,A 3 Roll engine roll,Rock,Art Boys Collection
42478,A 4 Flying machine,Rock,Art Boys Collection
42479,A 5 Love,Rock,Art Boys Collection
42480,A 6 All my life,Rock,Art Boys Collection
42481,B 1 I m ridding on an arrow,Rock,Art Boys Collection
42482,B 2 Wait for the days,Rock,Art Boys Collection
42483,B 3 Happy woman,Rock,Art Boys Collection
42484,B 4 Station nowhere,Rock,Art Boys Collection
42485,B 5 In a foreign country,Rock,Art Boys Collection
42486,B 6 Jesus said,Rock,Art Boys Collection
42527,Sleepyhead,Rock,Starring
42528,Wife Of God,Rock,Starring
42529,Disco,Rock,Starring
42530,Your Mother + Your Dad,Rock,Starring
42531,Iphone,Rock,Starring
42532,Television,Rock,Starring
42533,Aphonia,Rock,Starring
42534,July,Rock,Starring
42632,Plump out,Experimental,Tabla y Cuchillo
42634,Reduction,Experimental,Tabla y Cuchillo
42648,anita the saggitarius,Folk,Gino Pertot
42649,unthrutful yes,Folk,Gino Pertot
42650,What kind of human,Folk,Gino Pertot
42651,Poem to Vienna,Folk,Gino Pertot
42659,Nick Drake,Folk,Gino Pertot
42712,MCMLXXXI Choir,Electronic,Andy & Zeus
42714,Eyes Closed,Electronic,Mind Over Midi
42716,In Silence,Electronic,Mind Over Midi
42718,Post-lunch Dip 2,Electronic,Mind Over Midi
42719,End State,Electronic,Mind Over Midi
42720,Push Push,Electronic,stockfinster.
42721,Daypusher,Electronic,stockfinster.
42722,Think Again,Electronic,stockfinster.
42723,Poly6,Electronic,stockfinster.
42725,Gold Canyon,Electronic,stockfinster.
42726,Mitglieder,Electronic,stockfinster.
42727,Slow Ghost,Electronic,stockfinster.
42728,Don't Point Your Paw At Me,Electronic,stockfinster.
42729,Sailing Through The Bardo,Electronic,stockfinster.
42730,Seventeen Days,Electronic,stockfinster.
42731,The Cabin,Electronic,stockfinster.
42732,The Dead,Electronic,stockfinster.
42740,Komnata,Electronic,Sleepy Town Manufacture
42741,It Seems,Electronic,Sleepy Town Manufacture
42742,O Nei,Electronic,Sleepy Town Manufacture
42743,For Pogisto,Electronic,Sleepy Town Manufacture
42744,Let A,Electronic,Sleepy Town Manufacture
42745,Fortnight,Electronic,Sleepy Town Manufacture
42746,So Soft,Electronic,Sleepy Town Manufacture
42747,Not A Big Deal,Electronic,Sleepy Town Manufacture
42748,Long Time No See,Electronic,Sleepy Town Manufacture
42749,Like A Wind,Electronic,Sleepy Town Manufacture
42750,Owen,Electronic,Sleepy Town Manufacture
42751,Butterfly,Pop,Delicate Steve
42754,Cristal Manor,Electronic,Andy & Zeus
42755,Basement Wizard,Electronic,Andy & Zeus
42756,Luna Sea (Riding a Moonbeam),Electronic,Andy & Zeus
42757,Here We All Are,Electronic,Andy & Zeus
42761,BLACK FOREST,Rock,voyageurs
42766,MONSTERS COMING HOME,Rock,voyageurs
42767,DEMON WINGS,Rock,voyageurs
42768,CLUB ADDICT,Rock,voyageurs
42769,ISLAND UNIVERSE,Rock,voyageurs
42770,WET DREAMS,Rock,voyageurs
42771,WILD SISTERS,Rock,voyageurs
42772,KOMFORT,Rock,voyageurs
42773,A MYSTIC,Rock,voyageurs
42774,CLUB ADDICT,Rock,voyageurs
42775,WET DREAMS,Rock,voyageurs
42776,WILD SISTERS,Rock,voyageurs
42778,GET IT RIGHT / GET IT TIGHT,Rock,voyageurs
42779,UV RAYS,Rock,voyageurs
42782,LIL JIMMY SWING,Rock,voyageurs
42787,LIQUID SKULLS,Rock,voyageurs
42788,VESSEL RISES,Rock,voyageurs
42789,SLEEPING OUTDOORS,Rock,voyageurs
42798,Reclaim,Experimental,Crawl Max
42799,Eye Of The Pyramid,Rock,Waylon Thornton and the Heavy Hands
42800,Human Razor,Rock,Waylon Thornton and the Heavy Hands
42801,Tropical Lover,Rock,Waylon Thornton and the Heavy Hands
42802,Two Dead Rats,Rock,Waylon Thornton and the Heavy Hands
42806,Who Cares,Rock,Waylon Thornton and the Heavy Hands
42807,Barf City,Rock,Waylon Thornton and the Heavy Hands
42810,Too Cool For School,Rock,Waylon Thornton and the Heavy Hands
42841,Color TV,Rock,Waylon Thornton and the Heavy Hands
42842,Walking With The Wicked,Rock,Waylon Thornton and the Heavy Hands
42844,Men Don't Cry,Rock,Waylon Thornton and the Heavy Hands
42846,Coca Cola Rock n' Roll,Rock,Waylon Thornton and the Heavy Hands
42847,Wolf Wagon,Rock,Waylon Thornton and the Heavy Hands
42848,The Man With The Golden Arm,Rock,Waylon Thornton and the Heavy Hands
42850,Black Fur,Rock,Waylon Thornton and the Heavy Hands
42851,Manson Halloween,Rock,Waylon Thornton and the Heavy Hands
42852,Teenage Gluehead,Rock,Waylon Thornton and the Heavy Hands
42861,Primal Kids,Rock,Waylon Thornton and the Heavy Hands
42863,I Need Love,Rock,Waylon Thornton and the Heavy Hands
42864,Gimme Strange,Rock,Waylon Thornton and the Heavy Hands
42865,Fangs,Rock,Waylon Thornton and the Heavy Hands
42866,Monster In My Pocket,Rock,Waylon Thornton and the Heavy Hands
42867,Captain WOLF,Rock,Catholic Spray
42868,The Ghost From My Grave,Rock,Catholic Spray
42869,Kiss The Smack,Rock,Catholic Spray
42870,OuiJa Drunk Party,Rock,Catholic Spray
42871,Beast In The Bushes,Rock,Catholic Spray
42872,Waiting For The Sun,Rock,Catholic Spray
42873,The Only One,Rock,Catholic Spray
42901,FABRIQ,Pop,Phemale
42907,COMPUTERDROOL,Pop,Phemale
42911,MEDICAL SEX,Pop,Phemale
42913,LA MAIN ETRANGERE,Pop,Phemale
42914,BLOWN,Pop,Phemale
42915,FACE FARM,Pop,Phemale
42920,Grey Owl,Rock,USAISAMONSTER
42936,Kkklown,Rock,The Meta-matics
42937,Police & Fleas,Rock,The Meta-matics
42938,Constructive Destruction,Rock,The Meta-matics
42939,Solar Seduction,Rock,The Meta-matics
42941,Instru-Mental,Rock,The Meta-matics
42946,John Brown For Example,Rock,The Meta-matics
42950,Evangelist,Rock,The Meta-matics
42952,Everyday Sirens,Rock,The Meta-matics
42953,Are We There Yet?,Rock,The Meta-matics
42966,Kids,Experimental,Cave Bears
42984,Lamp Happy Camp,Experimental,Cave Bears
43016,[conclusion],International,Huun Huur Tu
43018,Oske Cherde,International,Huun Huur Tu
43019,[interview],International,Huun Huur Tu
43020,Sygyt,International,Huun Huur Tu
43021,[interview],International,Huun Huur Tu
43022,Kongurri,International,Huun Huur Tu
43023,[interview],International,Huun Huur Tu
43024,Kargyraa,International,Huun Huur Tu
43025,[interview],International,Huun Huur Tu
43026,Chyraa Khoor,International,Huun Huur Tu
43027,[interview],International,Huun Huur Tu
43028,Samagaldai,International,Huun Huur Tu
43029,[interview],International,Huun Huur Tu
43030,"Yzhelen Gis, Dorteleen Gis",International,Huun Huur Tu
43055,seismic waves,Experimental,Chuck Bettis
43056,acid rain,Experimental,Chuck Bettis
43057,politicians and corporations,Experimental,Chuck Bettis
43061,archaic rituals,Experimental,Chuck Bettis
43062,religious texts,Experimental,Chuck Bettis
43063,nature prevails,Experimental,Chuck Bettis
43107,Beautiful Music,Spoken,Frump! Strumpet! Strife!
43113,I Like Your Dancing,Spoken,Frump! Strumpet! Strife!
43118,Two Dead Dogs in One Day,Spoken,Frump! Strumpet! Strife!
43121,Making Friends,Spoken,Frump! Strumpet! Strife!
43122,Sad Song,Spoken,Frump! Strumpet! Strife!
43123,Welcome!,Spoken,Frump! Strumpet! Strife!
43149,The Organs,Electronic,Boy & The Echo Choir
43150,Windmills & Lantarnlights,Electronic,Julien Mier
43151,Spring Textures,Electronic,Shigeto
43152,Moon,Electronic,Adapt
43153,Through The City,Electronic,AEED
43154,Samba Que Vem,Electronic,Dubalizer
43155,Pop,Electronic,Pisu
43156,Leaf Shaped Feelings (7th Gear Remix),Electronic,Small Radio
43157,Caminata (Original Mix),Electronic,Giggs
43158,Confusion,Electronic,Mathias Schaffhaeuser
43172,Koka,International,Kiran Ahluwalia
43173,Meri Gori Gori,International,Kiran Ahluwalia
43283,Hard To Explain,Electronic,Christoph Schindling
43284,Are You Nuuuuts ____,Electronic,Christoph Schindling
43285,Entenhausen Calling,Electronic,Christoph Schindling
43286,I Dance Alone,Electronic,Christoph Schindling
43287,Your Personal Rainbow,Electronic,Christoph Schindling
43288,My Heaven,Electronic,Christoph Schindling
43289,Low Level Flight,Electronic,Christoph Schindling
43290,"That's Life, Baby",Electronic,Christoph Schindling
43291,The Dentist,Electronic,Christoph Schindling
43292,Exit,Electronic,Christoph Schindling
43293,You and Me,Electronic,Christoph Schindling
43313,Tastes Like Hairspray,Electronic,The Carrier Wave
43314,Admiral Acid (feat. Admiral Awesome),Electronic,The Carrier Wave
43315,Sky Eyes,Electronic,The Carrier Wave
43316,Orange Meanies,Electronic,The Carrier Wave
43367,Girl from glycines,Electronic,Cancelled
43399,Duga vožnja,Rock,Nafta
43400,Monstrum,Rock,Nafta
43401,Severac,Rock,Nafta
43402,Na putu za raj,Rock,Nafta
43403,Večeras je sreća na našoj strani,Rock,Nafta
43405,Dilema,Rock,Nafta
43411,Aurora Australis (instr.),Rock,Nafta
43413,One Minute For The Sun,Instrumental,Cubenx
43420,One Minute For The Sun,Instrumental,Saito Koji
43421,One Minute For The Sun,Instrumental,Hiroki Sasajima
43435,One Minute For The Sun,Instrumental,The Green Kingdom
43436,One Minute For The Sun,Instrumental,Fjordne
43437,One Minute For The Sun,Instrumental,Fax
43457,Mistley Blues,Blues,Croxford/Andrews
43458,Chicken in the Parlour,Blues,Croxford/Andrews
43509,Powerful Lovin,Rock,Fergus & Geronimo
43511,Baby Don't You Cry,Rock,Fergus & Geronimo
43516,Varshaver,International,Eastern Watershed Klezmer Quartet
43517,Heifitz' Frailach,International,Eastern Watershed Klezmer Quartet
43518,Dance Medley,International,Eastern Watershed Klezmer Quartet
43519,"Play It Again, Dave",International,Eastern Watershed Klezmer Quartet
43520,Der Heyser Bulgar,International,Eastern Watershed Klezmer Quartet
43521,Sammy's Medley,International,Eastern Watershed Klezmer Quartet
43528,Keili Jingle,Rock,Talk Normal
43533,Halay,International,MWE
43534,Ayabibi,International,MWE
43535,Sirtos (from Yiannitsa),International,MWE
43536,Suleyman Aga,International,MWE
43585,Rumelaj,International,Rozsa has become... Madárka
43586,Nacht en gan Eden,International,Rozsa has become... Madárka
43587,Arrol Alol,International,Rozsa has become... Madárka
43588,L'chaim,International,Rozsa has become... Madárka
43589,Bubamara,International,Rozsa has become... Madárka
43590,Vlasko,International,Rozsa has become... Madárka
43592,Am Pistol,International,Gipsyork
43593,Auzi Mama,International,Gipsyork
43594,"Liberte, Egalite, Fraternite, et Deportez (speech)",International,Gipsyork
43595,Intr-o Zi La Poarta Mea,International,Gipsyork
43596,Hora,International,Gipsyork
43598,Amari szi Amari,International,Rozsa has become... Madárka
43599,Goldenshteyn,International,Rozsa has become... Madárka
43600,"Repülj Madar, Repülj",International,Rozsa has become... Madárka
43608,15 minute exorcise (excerpt),Experimental,Prince Rama
43609,Downtown,Rock,Lorenzo's Music
43610,Went Your Way,Rock,Lorenzo's Music
43611,Dust and Shadows (Ladybeard Cover),Rock,Lorenzo's Music
43612,Voomp Boomp,Rock,Lorenzo's Music
43613,Roulette,Rock,Lorenzo's Music
43614,Fervor,Rock,Lorenzo's Music
43615,Indian Summer,Rock,Lorenzo's Music
43616,Feed The One,Rock,Lorenzo's Music
43617,Hot Water Avalanche,Rock,Lorenzo's Music
43618,H-Bomb (Skintones Cover),Rock,Lorenzo's Music
43621,Sickly Sweet 1 (unfettered),Folk,Kreamy 'Lectric Santa
43623,Steak and Acid/Claudette colbert,Folk,Kreamy 'Lectric Santa
43624,No more room in history,Folk,Kreamy 'Lectric Santa
43689,Drastic Free,Experimental,Eok
43691,Nirvana,Experimental,Eok
43695,Halay,International,MWE
43696,Los Bilbilicos,International,MWE
43697,Süleyman Ağa,International,MWE
43698,Syrtos,International,MWE
43699,Varshaver,International,MWE
43761,Me so horny 2,Folk,Kreamy 'Lectric Santa
43765,Nova Zemja,International,Ansambl Mastika
43766,Memede Zlatna Ptica,International,Ansambl Mastika
43767,Pesna bez Zborovi/More Tri Godini,International,Ansambl Mastika
43768,Franklin'in Karsilamasi,International,Ansambl Mastika
43773,Phantoms & Fortunes,Pop,Bird Names
43796,Sun explosion.mp3,Folk,Kreamy 'Lectric Santa
43812,Baby Face Rock,Rock,Jam Messengers
43838,News from Mars,Electronic,Robot Comes To Me
43842,Dark dark darkest space w Ian-Chris,Folk,Kreamy 'Lectric Santa
43843,Sickly Brazil,Folk,Kreamy 'Lectric Santa
43844,swimming in random thrift store items,Hip-Hop,Katrah-Quey
43846,complain about stormy electric,Hip-Hop,Katrah-Quey
43848,avoid each others auras,Hip-Hop,Katrah-Quey
43849,Chromestank,Folk,Kreamy 'lectric
43856,raiz latina,Hip-Hop,Chicken Jones
43857,fuckthatpimptalking,Hip-Hop,Akathasquid
43858,tell me how,Hip-Hop,This One
43859,tameka method (pt.1),Hip-Hop,Katrah-Quey ft. dj Alekzander
43860,20 years,Hip-Hop,This One
43861,loosemarbles,Hip-Hop,Akathasquid
43863,western chow yun-fat,Hip-Hop,This One
43865,up north,Hip-Hop,This One
43866,contemplate jat,Hip-Hop,Katrah-Quey
43867,one last try,Hip-Hop,Chicken Jones
43868,ididntknow,Hip-Hop,Akathasquid
43869,as jimmy used to say,Hip-Hop,Chicken Jones
43882,mnemonic fragmentation,Experimental,Myo
43883,crickets,Experimental,Myo
43884,soft interior,Experimental,Myo
43885,reverse hydrogen,Experimental,Myo
43886,gunfight at natural history museum,Experimental,Myo
43889,Fatso,Rock,Cool Devices
43890,Once I Became One of Those,Rock,Cool Devices
43895,(this is not a) White World,Rock,Cool Devices
43899,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,Hip-Hop,The Duo
43904,RadioHead,Hip-Hop,The Duo
43909,The Duo - Funky Tactics,Hip-Hop,The Duo
43911,fresh handmade,Hip-Hop,This One
43916,space trips,Hip-Hop,This One
43954,Sara,Rock,Stems
43955,Slow Me Down,Rock,Stems
43957,Red Shoes,Rock,Stems
43958,Step to the World,Rock,Stems
43959,My Baby's Tears,Rock,Stems
43962,At the Foothills,Folk,James Beaudreau
43964,The Leaden Circles,Folk,James Beaudreau
43965,American Gothic,Folk,James Beaudreau
43966,Astral Law,Folk,James Beaudreau
44056,Soaring Melody,Pop,Human Resources
44057,Song for Karen,Pop,Human Resources
44092,Future Paths,Electronic,8 Bit Weapon
44093,Beach Biscuit,Electronic,µB
44094,Sounds like Jobim on a Mario in an Elevator,Electronic,µB
44095,ORLY,Electronic,chunter
44096,Little Sisters,Electronic,Feryl
44097,Upturned Tortoise Shell,Electronic,fluidvolt
44098,El Campo Del Laser,Electronic,The J. Arthur Keenes Band
44110,Indian Landmark,Experimental,Messages
44132,Die Hard (It's Xmas),Rock,Means
44158,Absence of Day and Night 12,Experimental,Morgan Craft
44164,Absence of Day and Night 6,Experimental,Morgan Craft
44168,Absence of Day and Night 2,Experimental,Morgan Craft
44169,Absence of Day and Night 1,Experimental,Morgan Craft
44185,Instinct And Feelings,Rock,Toy Sugar
44192,Waiting For The Night,Rock,Toy Sugar
44193,No Touch,Rock,Toy Sugar
44194,The Ladder,Rock,East Of The Wall
44195,Invisible Ink,Rock,Made Out Of Babies
44196,Cuts,Rock,Tiger Flowers
44197,The Evil Of All Roots,Rock,Black Anvil
44198,Frosted Tread,Rock,Naam
44199,The Children Of The Night Make Their Music,Rock,Batillus
44200,Sundowners (demo),Rock,Meek is Murder
44201,Encircled,Rock,The Binary Code
44202,Stones,Rock,Castevet
44203,Desert of Sad,Rock,Hung
44204,The Falconer,Rock,Wizardry
44205,King of All Tears,Rock,Pyrrhon
44206,Epitaph,Rock,Mutant Supremacy
44207,Victory in Defeat,Rock,Incendiary
44231,Hello What You Can't Have,Rock,Means
44235,For The Minute (Instrumental),Hip-Hop,Joey Ripps
44236,With Me (Instrumental),Hip-Hop,Joey Ripps
44250,Deep,Hip-Hop,Joey Ripps
44254,Can't Stop Livin',Hip-Hop,Joey Ripps
44258,Can't Stop Livin' (Acapella),Hip-Hop,Joey Ripps
44259,Fuck What You Think (Acapella),Hip-Hop,Joey Ripps
44275,Restraint Impalement,Rock,The Ghost In Black And White
44276,Not Your Choice,Rock,Wetnurse
44277,The Great Silence,Rock,Tombs
44278,Aftermath,Rock,Moth Eater
44279,Healer,Rock,Hull
44280,Song 6,Rock,The Austerity Program
44281,Dawn Of No Light,Rock,Defeatist
44282,Year Of The Human,Rock,Goes Cube
44283,Autochthon,Rock,Krallice
44284,Beyond Perception,Rock,Empyreon
44285,The Bundy Curse,Rock,Abacinate
44286,Godsize,Rock,IKILLYA
44287,Fight Makes Right,Rock,Atakke
44335,wild tape,Electronic,lobait
44340,wild tape,Electronic,timide et fragile
44341,また電話するね (mata denwa surune),Experimental,6 or 7
44342,The Path,Experimental,Ambient Fabric
44343,Triple fragmentation,Experimental,Bloem
44344,(Don't Want to Hear) Nothing Bad About Lester,Experimental,Cagey House
44346,#0436,Experimental,Cezary Gapik
44347,Lanternhouse II,Experimental,Clutter
44353,For whatever we lose...,Experimental,Frédéric D. Oberland
44354,British Steam,Experimental,Graham Dunning
44355,Library,Experimental,Gurdonark
44359,A Thousand Thank Yous,Experimental,John Hyatt
44362,"Depressed, Saturated, Walled",Experimental,Lezet
44366,Drinking the Ocean's Secrets,Experimental,PAS with Big Brother on Acid
44373,Rights and privileges,Experimental,Sound Inhaler
44374,The funky side of life we want more,Experimental,Thanato Twist with Oleg's Sound System
44376,Sharpen All Sides,Experimental,Zilmrah
44477,A5 Easy Water,Electronic,Human Resources
44482,B3 Paul Simon the Legend,Electronic,Human Resources
44746,Chigu,Electronic,Cheapshot
44747,Ieyasu,Electronic,Cheapshot
44748,Roopy,Electronic,Cheapshot
44749,Shudder,Electronic,Cheapshot
44750,Skeptic,Electronic,Cheapshot
44771,The Flying Carriage,Folk,Least Carpet
44777,Old Wedding Song,Folk,Least Carpet
44778,In My Mind There Is a Monster,Experimental,Charlie Boraley
44779,Monsters,Experimental,Giovanni Cipolla
44780,When Monsters Want to Dance,Experimental,Joanna Sandsmark
44781,(She's) Ten Feet Tall,Experimental,Logan Whitehurst and The Jr. Science Club
44782,Monster,Experimental,Dorothy's Magic Bag
44791,Wonder World,Experimental,Michael House
44792,Spaceman,Experimental,The Moot
44793,Cosmic Sing-a-Long (live at WFMU),Experimental,Cryptacize
44794,The Great Big Ice Cream Sundae From Outer Space,Experimental,Charlie Burgess
44795,Space Machine,Experimental,René Vis
44796,Reizen Naar de Maan (Traveling to the Moon),Experimental,Flo and Eline
44797,I Came From the Coldest Star,Experimental,Archbishop Jason Polland
44798,Lighten Up Now,Experimental,"Miller, Schletty, Thomas, and Gómez"
44799,Spacespagetti (stoleyourburgermix),Experimental,Paza Rahm
44800,Avaruusmiehen Pieni Askel (Spaceman's Small Step),Experimental,Aleksi Eeben
44801,The Voyage,Experimental,Rushjet1
44802,Shiny Spaceship,Experimental,8-Bit Ninjas
44803,Spaceship Ride Through the Kitchen,Experimental,W!zardK!d
44804,Helix Nebula,Experimental,Anamanaguchi
44805,Start Again,Pop,Monk Turner + Fascinoma
44806,Letter to the Los Angeleans [BEFORE],Pop,Monk Turner + Fascinoma
44809,Everything Already,Pop,Monk Turner + Fascinoma
44820,Rhumbus,International,Black Bear Combo
44821,Otrov,International,Black Bear Combo
44822,Watchyerstep,International,Black Bear Combo
44823,Black Bear Kolo,International,Black Bear Combo
44825,6'39'' über Halberstadt (Bonus),Experimental,Gerald Fiebig
44848,Field Piano 1,Experimental,Sunslide
44849,Field Piano 2,Experimental,Sunslide
44850,Field Piano 3,Experimental,Sunslide
44851,Field Piano 4,Experimental,Sunslide
44852,Field Piano 5,Experimental,Sunslide
44853,Field Piano 6,Experimental,Sunslide
44854,Field Piano 7,Experimental,Sunslide
44856,Mesmerizzato In Trono Via Dispersione Aerotropa (Bonus),Experimental,Logoplasm
44863,The Sacred And Her Journey Home (Bonus),Experimental,Mirko Uhlig
44886,Mexico City Blues,Rock,Los Negretes
44887,Princesa de Media Noche,Rock,Los Negretes
44888,Los Últimos 10 Minutos de María Duval,Rock,Los Negretes
44894,Puta ciudad,Rock,Los Negretes
44895,México City Blues II,Rock,Los Negretes
44896,Canción lenta,Rock,Los Negretes
44916,Run Peacock Run,Rock,Apache Dropout
44917,I'm So Glad,Rock,Apache Dropout
44918,Teenager,Rock,Apache Dropout
44919,Nothing In My Hand,Rock,Apache Dropout
44920,It's a Nightmare,Rock,Apache Dropout
44921,Sam Phillips Rising,Rock,Apache Dropout
44922,Proserpina's Gardens,Rock,Magdalena Solis
44946,Hot salsa trip,International,arsonist
44947,La Mujer de Antonio,International,SONGO 21
44948,Donde Estabas-tu ?,International,SONGO 21
44949,Fallaste al sacar tu cuenta,International,SONGO 21
44950,Amor Y Felicidad,International,SONGO 21
44951,De Cuba,International,SONGO 21
44952,Opening para Songo 21,International,SONGO 21
44954,Lloviendo sobre el Distrito Federal,Rock,Los Negretes
44958,Journey of the Sleeping Giant,Rock,Magdalena Solis
44959,Prophetic Dreams,Rock,Magdalena Solis
44971,Cleopatra,Rock,Los Negretes
44973,Submarinos,Rock,Los Negretes
44975,Running Sequence,Experimental,Andrew Howes
44985,Salón Casino,Rock,Los Negretes
45012,Garibaldi de noche,Rock,Los Negretes
45016,Ganyang Nasionalisme,Rock,Milisi Kecoa
45018,Milisi Kecoa,Rock,Milisi Kecoa
45021,"Ini Bukan Arab, Bung!",Rock,Milisi Kecoa
45022,Kalian Memang Menyedihkan!,Rock,Milisi Kecoa
45025,Attitude (Bad Brains Cover),Rock,Milisi Kecoa
45027,Kami Marah! (Bonus),Rock,Milisi Kecoa
45028,"Ini Bukan Arab, Bung! (Bonus)",Rock,Milisi Kecoa
45054,O Starshem Brate,Rock,I Drug Moy Gruzovik...
45055,Pesnya Marka,Rock,I Drug Moy Gruzovik...
45056,Privivka,Rock,I Drug Moy Gruzovik...
45057,Sudyonyshko,Rock,I Drug Moy Gruzovik...
45058,Zvuk Idyot,Rock,I Drug Moy Gruzovik...
45059,"Poslednyaya (Vsyo, Eto Poslednyaya)",Rock,I Drug Moy Gruzovik...
45060,We Will Spin Forever,Rock,The Echelon Effect
45064,cassette_01_song_01,Rock,The Ananas
45098,Ella,Rock,Los Negretes
45099,Spell,Electronic,Rolemusic
45100,Leafless Quince Tree,Electronic,Rolemusic
45101,Straw Fields,Electronic,Rolemusic
45102,Yellow Dust,Electronic,Rolemusic
45103,Poppies,Electronic,Rolemusic
45117,MOUTHR,Pop,Phemale
45119,BETTER SCIENCE,Pop,Phemale
45122,SPACEBRAIN,Pop,Phemale
45125,ONLYGIRL,Pop,Phemale
45126,TAJ'S THEME,Pop,Phemale
45127,MUD BUDDIES,Pop,Phemale
45128,HHHHOTEL,Pop,Phemale
45135,The Message,Electronic,Federsen
45136,Flying Toads (Krowne Remix),Electronic,Kromatic
45137,nowhere to hide (feat. enka),Electronic,Joltask
45138,Quantum Living (feat. Texture),Electronic,Krowne
45139,Backyard Prophet,Electronic,Photophob
45140,aenictus,Electronic,helix nebula
45141,The End of Time,Electronic,Computer Magic
45142,Polymerase,Electronic,The Gasman
45143,blaugrau [alessandro crimi rmx],Electronic,freund der familie
45144,Ventillator,Electronic,Zoltan Solomon
45145,Bačovská,Electronic,Miretz
45146,Fšenku,Electronic,Emah
45147,Trávnica,Electronic,Future Sound Of Petržalka
45148,Tebe Nema,Electronic,Karaoke Tundra
45149,Magyar Skweeast,Electronic,Nisiru
45150,Suffer,Electronic,Michael Kelso
45151,Vychovaj Ma,Electronic,Burning Boy
45152,Million Flutes And One Drunken Shepherd,Electronic,DrGy
45153,Green Deli,Electronic,Foolk
45154,101010W,Electronic,Influenza
45230,yoko onoz blues,Folk,HENOG le musicien
45275,Franz Kafka,Rock,The Prefab Messiahs
45335,Billy Ocean,Pop,Baby Jazz
45362,A1 Children are playing game,Rock,Dragon
45363,A 2 Ballad,Rock,Dragon
45364,A3 America,Rock,Dragon
45365,A4 Les hommes bleus,Rock,Dragon
45366,B1 Red light,Rock,Dragon
45375,Choice (Featuring Ashley Macachor) (dustmotes Remix),Rock,Jeremy Macachor
45387,Come Fly With Me,Instrumental,Blear Moon
45388,I'm Not Ready Right Now,Instrumental,Blear Moon
45389,Nort rv.,Instrumental,Blear Moon
45390,Le Banc Dans Le Bois,Instrumental,Blear Moon
45391,Like Summer Tempests Came His Tears,Instrumental,Blear Moon
45392,Intracellularisan,Instrumental,Blear Moon
45393,Le dernier,Instrumental,Blear Moon
45419,AAB,Experimental,Glass Boy
45420,GAD,Experimental,Glass Boy
45423,ND,Experimental,Glass Boy
45427,SM,Experimental,Glass Boy
45429,M,Experimental,Glass Boy
